station,year,doy,block_id,day_in_block,selection_seed,prior_station_day_overlap,att_and_primary_mh_available,selected_primary_channel,selected_bytes,att_sample_rate_hz,waveform_sample_rate_hz,att_trace_start,att_trace_end,waveform_trace_start,waveform_trace_end,att_gap_fraction,att_longest_gap_seconds,waveform_gap_fraction,waveform_longest_gap_seconds,day_integrity_status,candidate_scan_window_count,passing_scan_window_count,scannable_union_seconds
S14,1971,221,S14_B1,3,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1971-08-09T00:00:00.301000Z,1971-08-10T00:00:05.131189Z,1971-08-09T00:00:00.414000Z,1971-08-10T00:00:05.697019Z,0.01336743321524153,1017.3584905660377,0.01336743321524153,1017.3584905660377,usable_integrity,1431,1408,85560
S14,1971,222,S14_B1,4,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1971-08-10T00:00:00.563000Z,1971-08-11T00:00:04.789415Z,1971-08-10T00:00:00.676000Z,1971-08-11T00:00:05.355245Z,0.16027056488805658,13475.622641509433,0.16027405875283002,13475.622641509433,questionable_integrity,1431,1191,73080
S14,1971,223,S14_B1,5,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1538073,1.65625,6.625,1971-08-11T00:00:00.037000Z,1971-08-12T00:00:05.470962Z,1971-08-11T00:00:00.150000Z,1971-08-12T00:00:06.036792Z,0.04007406889805045,3070.7924528301887,0.040523024247082665,3070.7924528301887,usable_integrity,1431,1374,83520
S14,1971,224,S14_B1,6,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1971-08-12T00:00:00.453000Z,1971-08-13T00:00:05.283189Z,1971-08-12T00:00:00.566000Z,1971-08-13T00:00:05.849019Z,0.0002934825901934889,18.11320754716981,0.0003022171910921046,18.11320754716981,usable_integrity,1431,1431,86400
S14,1971,225,S14_B1,7,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1533977,1.65625,6.625,1971-08-13T00:00:00.057000Z,1971-08-14T00:00:05.490962Z,1971-08-13T00:00:00.170000Z,1971-08-14T00:00:06.056792Z,0.0012577737404793515,79.69811320754717,0.0013870449304730628,79.69811320754717,usable_integrity,1431,1431,86400
S14,1971,226,S14_B1,8,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1533977,1.65625,6.625,1971-08-14T00:00:00.128000Z,1971-08-15T00:00:05.561962Z,1971-08-14T00:00:00.241000Z,1971-08-15T00:00:06.127792Z,0.02948081895045769,2430.188679245283,0.029742855146390888,2430.188679245283,usable_integrity,1431,1384,84120
S14,1971,227,S14_B1,9,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1971-08-15T00:00:00.227000Z,1971-08-16T00:00:06.264736Z,1971-08-15T00:00:00.340000Z,1971-08-16T00:00:06.830566Z,0.0028718966396713043,152.75471698113208,0.002934784887255347,152.75471698113208,usable_integrity,1431,1421,86340
S14,1971,228,S14_B1,10,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1971-08-16T00:00:00.597000Z,1971-08-17T00:00:05.427189Z,1971-08-16T00:00:00.710000Z,1971-08-17T00:00:05.993019Z,0.009538184181288389,615.8490566037735,0.009539931101468111,615.8490566037735,usable_integrity,1431,1415,85980
S14,1971,229,S14_B1,11,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1971-08-17T00:00:00.148572Z,1971-08-18T00:00:05.582534Z,1971-08-17T00:00:00.261572Z,1971-08-18T00:00:06.148364Z,0.018915519530431135,926.7924528301887,0.018927747886241353,926.7924528301887,usable_integrity,1431,1390,85500
S14,1971,230,S14_B1,12,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1971-08-18T00:00:00.547000Z,1971-08-19T00:00:05.377189Z,1971-08-18T00:00:00.660000Z,1971-08-19T00:00:05.943019Z,0.00033540867450684446,18.11320754716981,0.00032492715342850555,18.11320754716981,usable_integrity,1431,1431,86400
