batch_id,event_id,event_class,station,channel,reference_time,nearest_att_minus_reference_seconds,nominal_minus_reference_seconds,att_minus_nominal_seconds,sample_rate_hz,sample_count,gap_sample_count,gap_fraction,gap_run_count,longest_gap_samples,longest_gap_seconds,raw_min,raw_max,edge_value_fraction_descriptive,pre_reference_rms,post_reference_rms,post_to_pre_rms_ratio,integrity_status
3,levent-01962,deep_moonquake_assigned,S15,MHZ,1971-10-15T06:28:00,0.183,0.287113,-0.104113,6.625,3975,0,0.0,0,0,0.0,490.0,494.0,0.02691823899371069,0.7049672701365265,0.760875034161368,1.0793054747265278,usable_integrity
3,levent-01969,deep_moonquake_assigned,S15,MH2,1971-10-15T22:41:00,-0.029,0.362585,-0.391585,6.625,3975,8,0.002012578616352201,1,8,1.2075471698113207,499.0,506.0,0.00201663725737333,0.3625188816834776,0.8019522207955034,2.212166762380404,usable_integrity
3,levent-01969,deep_moonquake_assigned,S15,MHZ,1971-10-15T22:41:00,-0.029,0.362585,-0.391585,6.625,3975,8,0.002012578616352201,1,8,1.2075471698113207,488.0,495.0,0.001008318628686665,0.6898049113408585,0.8045034027862017,1.1662767103562508,usable_integrity
3,levent-01981,deep_moonquake_assigned,S15,MH1,1971-10-17T14:04:00,-0.159,0.076113,-0.235113,6.625,3975,0,0.0,0,0,0.0,502.0,507.0,0.001761006289308176,0.6737929826057467,0.8328929654066598,1.2361259124213921,usable_integrity
3,levent-01981,deep_moonquake_assigned,S15,MH2,1971-10-17T14:04:00,-0.159,0.076113,-0.235113,6.625,3975,0,0.0,0,0,0.0,498.0,505.0,0.0030188679245283017,0.4946847389363815,1.0138971453671461,2.049582422023206,usable_integrity
3,levent-01981,deep_moonquake_assigned,S15,MHZ,1971-10-17T14:04:00,-0.159,0.076113,-0.235113,6.625,3975,0,0.0,0,0,0.0,489.0,495.0,0.0007547169811320754,0.6433484910736694,0.8141824622042692,1.2655387764188253,usable_integrity
3,levent-01986,natural_impact,S15,MH1,1971-10-18T03:19:00,0.159,0.220642,-0.061642,6.625,3975,0,0.0,0,0,0.0,501.0,508.0,0.0015094339622641509,0.5799568299323827,0.9820719977705461,1.6933536206221522,usable_integrity
3,levent-01986,natural_impact,S15,MH2,1971-10-18T03:19:00,0.159,0.220642,-0.061642,6.625,3975,0,0.0,0,0,0.0,497.0,506.0,0.003270440251572327,0.25486208580221614,1.0821594995147144,4.246059181805944,usable_integrity
3,levent-01986,natural_impact,S15,MHZ,1971-10-18T03:19:00,0.159,0.220642,-0.061642,6.625,3975,0,0.0,0,0,0.0,489.0,495.0,0.002012578616352201,0.5537567387217589,0.8274002628526012,1.4941583641266303,usable_integrity
3,levent-01986,natural_impact,S15,SHZ,1971-10-18T03:19:00,0.159,0.220642,-0.061642,53.0,31800,3975,0.125,3975,1,0.018867924528301886,500.0,517.0,0.00035938903863432165,0.7363157474067985,1.8736480600715502,2.544625816669381,usable_integrity
3,levent-01995,deep_moonquake_assigned,S15,MH2,1971-10-19T08:39:00,-0.279,-0.153358,-0.125642,6.625,3975,0,0.0,0,0,0.0,501.0,503.0,0.16654088050314467,0.1781068622503486,0.44896806906953324,2.5207791737887093,usable_integrity
3,levent-02005,natural_impact,S15,MH1,1971-10-20T18:08:00,0.213,0.473,-0.26,6.625,3975,18,0.004528301886792453,18,1,0.1509433962264151,475.0,534.0,0.0005054334091483447,0.6016568375961868,7.7734159933026605,12.920016041635902,usable_integrity
3,levent-02005,natural_impact,S15,MH2,1971-10-20T18:08:00,0.213,0.473,-0.26,6.625,3975,34,0.008553459119496854,34,1,0.1509433962264151,460.0,552.0,0.0005074854097944684,0.1781068622503486,11.354485826266808,63.75097333592257,usable_integrity
3,levent-02005,natural_impact,S15,MHZ,1971-10-20T18:08:00,0.213,0.473,-0.26,6.625,3975,0,0.0,0,0,0.0,472.0,513.0,0.0005031446540880503,0.6865122676657637,5.291680904254605,7.708064594747956,usable_integrity
3,levent-02005,natural_impact,S15,SHZ,1971-10-20T18:08:00,0.213,0.473,-0.26,53.0,31800,3975,0.125,3975,1,0.018867924528301886,487.0,531.0,0.00021563342318059299,0.5796491171272614,5.2631088213534785,9.079818576171432,usable_integrity
3,levent-02008,natural_impact,S15,MH1,1971-10-21T05:31:00,-0.032,0.049528,-0.081528,6.625,3975,0,0.0,0,0,0.0,503.0,507.0,0.005031446540880503,0.5654720795051239,0.6534860558246309,1.1556469001909573,usable_integrity
3,levent-02008,natural_impact,S15,MH2,1971-10-21T05:31:00,-0.032,0.049528,-0.081528,6.625,3975,0,0.0,0,0,0.0,500.0,504.0,0.03245283018867925,0.610828766903902,0.7816689128449309,1.2796858222754695,usable_integrity
3,levent-02008,natural_impact,S15,MHZ,1971-10-21T05:31:00,-0.032,0.049528,-0.081528,6.625,3975,0,0.0,0,0,0.0,489.0,494.0,0.009056603773584906,0.6743016976518695,0.7565229963624088,1.1219354763555538,usable_integrity
3,levent-02008,natural_impact,S15,SHZ,1971-10-21T05:31:00,-0.032,0.049528,-0.081528,53.0,31800,3975,0.125,3975,1,0.018867924528301886,478.0,545.0,7.187780772686433e-05,0.6190491989479808,6.873164216226507,11.102775397992339,usable_integrity
3,levent-02074,deep_moonquake_assigned,S15,SHZ,1971-10-25T14:33:00,0.138,0.348585,-0.210585,53.0,31800,3975,0.125,3975,1,0.018867924528301886,501.0,515.0,0.00046720575022461816,1.2014117208202626,1.6254932211607445,1.352985985562835,usable_integrity
3,levent-02134,natural_impact,S15,SHZ,1971-10-30T17:22:00,-0.037,3.301811,-3.338811,53.0,31800,3975,0.125,3975,1,0.018867924528301886,441.0,643.0,0.00014375561545372867,6.667460954767662,9.744602486917172,1.4615162432933568,usable_integrity
3,levent-02138,natural_impact,S15,SHZ,1971-10-31T05:30:00,-0.141,0.952717,-1.093717,53.0,31800,3975,0.125,3975,1,0.018867924528301886,511.0,549.0,0.00014375561545372867,0.826428876780153,2.095967977094662,2.536174661830255,usable_integrity
3,levent-02144,natural_impact,S15,SHZ,1971-11-01T03:02:00,0.088,0.69383,-0.60583,53.0,31800,3975,0.125,3975,1,0.018867924528301886,516.0,554.0,7.187780772686433e-05,1.6400871019438192,4.036791712676837,2.4613276379604843,usable_integrity
3,levent-02200,natural_impact,S15,MH1,1971-11-08T08:54:00,-0.193,1.515604,-1.708604,6.625,3975,0,0.0,0,0,0.0,504.0,523.0,0.0010062893081761006,2.6245735127216845,1.7693227926678863,0.6741372585266615,usable_integrity
3,levent-02200,natural_impact,S15,MH2,1971-11-08T08:54:00,-0.193,1.515604,-1.708604,6.625,3975,0,0.0,0,0,0.0,497.0,545.0,0.0005031446540880503,1.831249387779199,2.6278623208529193,1.435010620830728,usable_integrity
3,levent-02200,natural_impact,S15,MHZ,1971-11-08T08:54:00,-0.193,1.515604,-1.708604,6.625,3975,0,0.0,0,0,0.0,448.0,453.0,0.009811320754716982,0.6206419053063985,0.7972042343057195,1.2844834154602496,usable_integrity
3,levent-02220,deep_moonquake_assigned,S15,MH1,1971-11-12T06:30:00,0.18,0.302057,-0.122057,6.625,3975,1,0.00025157232704402514,1,1,0.1509433962264151,503.0,507.0,0.00805234021137393,0.24253562503633297,0.6025008174098632,2.484174509701846,usable_integrity
3,levent-02220,deep_moonquake_assigned,S15,MH2,1971-11-12T06:30:00,0.18,0.302057,-0.122057,6.625,3975,0,0.0,0,0,0.0,497.0,504.0,0.001761006289308176,0.32517715366993755,0.7860817567542748,2.4173954039593024,usable_integrity
3,levent-02228,natural_impact,S15,MH1,1971-11-14T04:17:00,-0.087,-0.022415,-0.064585,6.625,3975,0,0.0,0,0,0.0,501.0,510.0,0.0005031446540880503,0.3429971702850177,0.8634798690628112,2.517454789336285,usable_integrity
3,levent-02228,natural_impact,S15,MH2,1971-11-14T04:17:00,-0.087,-0.022415,-0.064585,6.625,3975,0,0.0,0,0,0.0,497.0,508.0,0.0025157232704402514,0.4094798114829162,1.2751865075081439,3.1141620948053643,usable_integrity
3,levent-02228,natural_impact,S15,MHZ,1971-11-14T04:17:00,-0.087,-0.022415,-0.064585,6.625,3975,0,0.0,0,0,0.0,488.0,494.0,0.005031446540880503,0.7984123218297341,0.9164808273598739,1.1478791124610406,usable_integrity
3,levent-02281,deep_moonquake_assigned,S15,MH1,1971-11-18T04:21:00,0.045,0.099472,-0.054472,6.625,3975,0,0.0,0,0,0.0,503.0,506.0,0.00930817610062893,0.41647808703869255,0.5074910539224516,1.2185300252671003,usable_integrity
3,levent-02281,deep_moonquake_assigned,S15,MH2,1971-11-18T04:21:00,0.045,0.099472,-0.054472,6.625,3975,0,0.0,0,0,0.0,501.0,504.0,0.01761006289308176,0.4885393483272851,0.5945242799893502,1.2169424674285665,usable_integrity
3,levent-02308,deep_moonquake_assigned,S15,MH1,1971-11-20T06:10:00,-0.046,0.03617,-0.08217,6.625,3975,0,0.0,0,0,0.0,502.0,508.0,0.0010062893081761006,0.41828494188692883,0.6163393658014049,1.4734916418961463,usable_integrity
3,levent-02308,deep_moonquake_assigned,S15,MH2,1971-11-20T06:10:00,-0.046,0.03617,-0.08217,6.625,3975,0,0.0,0,0,0.0,500.0,505.0,0.004025157232704402,0.6338869684902445,0.8003536953971344,1.2626126347152564,usable_integrity
3,levent-02331,deep_moonquake_assigned,S15,MH1,1971-11-21T11:17:00,0.154,0.283472,-0.129472,6.625,3975,0,0.0,0,0,0.0,503.0,507.0,0.007044025157232704,0.43766830419247976,0.6052703538567387,1.3829430828295715,usable_integrity
3,levent-02331,deep_moonquake_assigned,S15,MH2,1971-11-21T11:17:00,0.154,0.283472,-0.129472,6.625,3975,0,0.0,0,0,0.0,500.0,505.0,0.005283018867924529,0.6743016976518695,0.8678390715380648,1.287018962817613,usable_integrity
3,levent-02340,deep_moonquake_assigned,S15,SHZ,1971-11-21T19:13:00,-0.249,-0.018415,-0.230585,53.0,31800,3975,0.125,3975,1,0.018867924528301886,502.0,515.0,0.00032345013477088946,0.8226363989111211,1.396263142714047,1.69730289659223,usable_integrity
3,levent-02359,natural_impact,S15,MH1,1971-11-23T23:33:00,0.079,0.338472,-0.259472,6.625,3975,0,0.0,0,0,0.0,503.0,506.0,0.038490566037735846,0.32260253903223585,0.5200387019946948,1.612010567414444,usable_integrity
3,levent-02359,natural_impact,S15,MH2,1971-11-23T23:33:00,0.079,0.338472,-0.259472,6.625,3975,0,0.0,0,0,0.0,500.0,505.0,0.0012578616352201257,0.6538290656814741,0.7912652077090321,1.2102019461069855,usable_integrity
3,levent-02359,natural_impact,S15,SHZ,1971-11-23T23:33:00,0.079,0.338472,-0.259472,53.0,31800,3975,0.125,3975,1,0.018867924528301886,492.0,528.0,0.00025157232704402514,0.5732894313092602,3.7757620628736337,6.586135827152208,usable_integrity
3,levent-02394,natural_impact,S15,MH1,1971-11-30T01:10:00,-0.168,0.069057,-0.237057,6.625,3975,0,0.0,0,0,0.0,508.0,519.0,0.0022641509433962265,0.8864660293074624,1.27148207485071,1.4343269034731487,usable_integrity
3,levent-02394,natural_impact,S15,MH2,1971-11-30T01:10:00,-0.168,0.069057,-0.237057,6.625,3975,0,0.0,0,0,0.0,510.0,520.0,0.0015094339622641509,0.7302277921298199,1.3462036067933396,1.8435392644628505,usable_integrity
3,levent-02394,natural_impact,S15,MHZ,1971-11-30T01:10:00,-0.168,0.069057,-0.237057,6.625,3975,0,0.0,0,0,0.0,427.0,432.0,0.00830188679245283,0.7526388621361397,0.9180235811772398,1.2197398079760393,usable_integrity
3,levent-02394,natural_impact,S15,SHZ,1971-11-30T01:10:00,-0.168,0.069057,-0.237057,53.0,31800,3975,0.125,3975,1,0.018867924528301886,469.0,603.0,0.00010781671159029649,2.869342235637739,14.108923597049687,4.917128191198092,usable_integrity
3,levent-02398,natural_impact,S15,MH2,1971-11-30T20:20:00,0.101,4.144528,-4.043528,6.625,3975,0,0.0,0,0,0.0,512.0,524.0,0.002012578616352201,0.3084901345942751,0.7707302752796885,2.498395212194872,usable_integrity
3,levent-02436,deep_moonquake_assigned,S15,MH1,1971-12-05T07:37:00,0.24,1.748906,-1.508906,6.625,3975,0,0.0,0,0,0.0,483.0,517.0,0.0005031446540880503,0.6670436339948774,1.5026182599782707,2.2526536247399522,usable_integrity
3,levent-02436,deep_moonquake_assigned,S15,MH2,1971-12-05T07:37:00,0.24,1.748906,-1.508906,6.625,3975,0,0.0,0,0,0.0,514.0,523.0,0.0007547169811320754,0.8479582729288032,0.8001572172561114,0.943628056711341,usable_integrity
3,levent-02452,deep_moonquake_assigned,S15,MH1,1971-12-07T11:53:00,0.186,2.510679,-2.324679,6.625,3975,0,0.0,0,0,0.0,468.0,523.0,0.0005031446540880503,0.6369705828204174,3.0245847991992503,4.748390083898079,usable_integrity
3,levent-02452,deep_moonquake_assigned,S15,MH2,1971-12-07T11:53:00,0.186,2.510679,-2.324679,6.625,3975,0,0.0,0,0,0.0,408.0,544.0,0.0005031446540880503,0.4020341029559271,5.890163423643923,14.650904936513882,usable_integrity
3,levent-02462,natural_impact,S15,MH1,1971-12-12T10:30:00,-0.218,0.94883,-1.16683,6.625,3975,0,0.0,0,0,0.0,503.0,508.0,0.0037735849056603774,0.12880703352445289,0.624449443044222,4.847945224401707,usable_integrity
3,levent-02462,natural_impact,S15,MH2,1971-12-12T10:30:00,-0.218,0.94883,-1.16683,6.625,3975,0,0.0,0,0,0.0,498.0,505.0,0.0015094339622641509,0.5881508736294263,0.9226363647912541,1.5687069528567523,usable_integrity
3,levent-02462,natural_impact,S15,MHZ,1971-12-12T10:30:00,-0.218,0.94883,-1.16683,6.625,3975,0,0.0,0,0,0.0,487.0,492.0,0.0015094339622641509,0.6854112047796288,0.7983867381462437,1.1648288393577377,usable_integrity
3,levent-02488,deep_moonquake_assigned,S15,MH1,1971-12-15T20:20:00,-0.243,1.951434,-2.194434,6.625,3975,0,0.0,0,0,0.0,503.0,505.0,0.10264150943396226,0.2055049330950359,0.3420250459768578,1.6643155024346208,usable_integrity
3,levent-02488,deep_moonquake_assigned,S15,MH2,1971-12-15T20:20:00,-0.243,1.951434,-2.194434,6.625,3975,0,0.0,0,0,0.0,501.0,504.0,0.07723270440251573,0.3808084895852261,0.5130375689652867,1.347232488235973,usable_integrity
3,levent-02506,deep_moonquake_assigned,S15,MH1,1971-12-17T02:12:00,0.144,0.389887,-0.245887,6.625,3975,0,0.0,0,0,0.0,502.0,508.0,0.0030188679245283017,0.5033822257076337,0.794042281401997,1.577414220944662,usable_integrity
3,levent-02506,deep_moonquake_assigned,S15,MH2,1971-12-17T02:12:00,0.144,0.389887,-0.245887,6.625,3975,0,0.0,0,0,0.0,498.0,507.0,0.0012578616352201257,0.6908989721573602,1.1105554165971787,1.6074063811810635,usable_integrity
3,levent-02506,deep_moonquake_assigned,S15,MHZ,1971-12-17T02:12:00,0.144,0.389887,-0.245887,6.625,3975,0,0.0,0,0,0.0,486.0,493.0,0.0007547169811320754,0.7415179988362975,0.9441977726950346,1.2733308890368311,usable_integrity
3,levent-02512,deep_moonquake_assigned,S15,MH1,1971-12-17T16:08:00,0.152,1.899321,-1.747321,6.625,3975,0,0.0,0,0,0.0,503.0,507.0,0.004528301886792453,0.3941502879259338,0.5050063826734079,1.2812533648797066,usable_integrity
3,levent-02512,deep_moonquake_assigned,S15,MH2,1971-12-17T16:08:00,0.152,1.899321,-1.747321,6.625,3975,0,0.0,0,0,0.0,499.0,505.0,0.003270440251572327,0.5371402400325594,0.733090297062919,1.3648024155078788,usable_integrity
3,levent-02577,natural_impact,S15,MH1,1971-12-23T07:13:00,-0.3,-0.223415,-0.076585,6.625,3975,0,0.0,0,0,0.0,498.0,510.0,0.0015094339622641509,0.35805743701971643,1.5471621414137238,4.320988705866566,usable_integrity
3,levent-02577,natural_impact,S15,MH2,1971-12-23T07:13:00,-0.3,-0.223415,-0.076585,6.625,3975,0,0.0,0,0,0.0,494.0,510.0,0.0007547169811320754,0.5510221208295585,1.9627025393221549,3.5619305743430503,usable_integrity
3,levent-02577,natural_impact,S15,MHZ,1971-12-23T07:13:00,-0.3,-0.223415,-0.076585,6.625,3975,0,0.0,0,0,0.0,485.0,494.0,0.0007547169811320754,0.7665593865131126,1.058657034634509,1.3810502529361433,usable_integrity
3,levent-02577,natural_impact,S15,SHZ,1971-12-23T07:13:00,-0.3,-0.223415,-0.076585,53.0,31800,3975,0.125,3975,1,0.018867924528301886,432.0,590.0,7.187780772686433e-05,0.6104545303820809,15.936817916979468,26.106478244996694,usable_integrity
3,levent-02609,deep_moonquake_assigned,S15,MH2,1972-01-01T14:48:00,0.022,2.942191,-2.920191,6.625,3975,0,0.0,0,0,0.0,516.0,524.0,0.01610062893081761,0.7281562197513235,0.8407842999210384,1.1546757098472347,usable_integrity
3,levent-02622,natural_impact,S15,MH1,1972-01-04T00:10:00,-0.204,-0.17083,-0.03317,6.625,3975,0,0.0,0,0,0.0,484.0,571.0,0.0005031446540880503,0.4036036763977875,4.043513323831146,10.01852450879536,usable_integrity
3,levent-02622,natural_impact,S15,MH2,1972-01-04T00:10:00,-0.204,-0.17083,-0.03317,6.625,3975,0,0.0,0,0,0.0,511.0,534.0,0.0005031446540880503,0.5243324053490244,1.6388560207058378,3.125605062717658,usable_integrity
3,levent-02622,natural_impact,S15,MHZ,1972-01-04T00:10:00,-0.204,-0.17083,-0.03317,6.625,3975,1,0.00025157232704402514,1,1,0.1509433962264151,400.0,404.0,0.020885757423251133,0.8096845829500952,0.7659389482691302,0.9459720048990223,usable_integrity
3,levent-02624,natural_impact,S15,MH1,1972-01-04T06:35:00,0.108,1.414075,-1.306075,6.625,3975,0,0.0,0,0,0.0,499.0,518.0,0.0007547169811320754,0.7203149972923537,2.480489909005728,3.4436183035613976,usable_integrity
3,levent-02624,natural_impact,S15,MH2,1972-01-04T06:35:00,0.108,1.414075,-1.306075,6.625,3975,0,0.0,0,0,0.0,504.0,536.0,0.0005031446540880503,0.37682085624859923,3.3647263852799,8.929246695039874,usable_integrity
3,levent-02624,natural_impact,S15,MHZ,1972-01-04T06:35:00,0.108,1.414075,-1.306075,6.625,3975,0,0.0,0,0,0.0,398.0,410.0,0.0012578616352201257,0.8981350264184992,1.6406778780038052,1.8267608207491368,usable_integrity
3,levent-02624,natural_impact,S15,SHZ,1972-01-04T06:35:00,0.108,1.414075,-1.306075,53.0,31800,3975,0.125,3975,1,0.018867924528301886,513.0,560.0,7.187780772686433e-05,1.515856809724059,2.020848211336382,1.3331392506026014,usable_integrity
3,levent-02628,natural_impact,S15,MH1,1972-01-05T01:33:00,0.105,0.419472,-0.314472,6.625,3975,0,0.0,0,0,0.0,485.0,596.0,0.0005031446540880503,0.1504142093990467,5.496539792045046,36.54268977648785,usable_integrity
3,levent-02628,natural_impact,S15,MH2,1972-01-05T01:33:00,0.105,0.419472,-0.314472,6.625,3975,0,0.0,0,0,0.0,481.0,547.0,0.0007547169811320754,0.42040118948552696,2.922532286999317,6.951769785846266,usable_integrity
3,levent-02628,natural_impact,S15,MHZ,1972-01-05T01:33:00,0.105,0.419472,-0.314472,6.625,3975,0,0.0,0,0,0.0,411.0,414.0,0.05584905660377359,0.7536417124971985,0.7652023204322949,1.0153396604028062,usable_integrity
3,levent-02666,natural_impact,S15,MH1,1972-01-13T05:47:00,-0.069,-0.011472,-0.057528,6.625,3975,0,0.0,0,0,0.0,503.0,507.0,0.010817610062893081,0.4756514941544941,0.6491406995395853,1.3647401669440378,usable_integrity
3,levent-02666,natural_impact,S15,MH2,1972-01-13T05:47:00,-0.069,-0.011472,-0.057528,6.625,3975,0,0.0,0,0,0.0,499.0,505.0,0.0022641509433962265,0.502260750036463,0.8495281709322812,1.691408637586368,usable_integrity
3,levent-02666,natural_impact,S15,MHZ,1972-01-13T05:47:00,-0.069,-0.011472,-0.057528,6.625,3975,0,0.0,0,0,0.0,486.0,491.0,0.002012578616352201,0.736407545118566,0.782071109379311,1.0620085502429133,usable_integrity
3,levent-02676,deep_moonquake_assigned,S15,MH1,1972-01-14T04:20:00,0.026,0.068113,-0.042113,6.625,3975,0,0.0,0,0,0.0,502.0,509.0,0.001761006289308176,0.25169111285381685,0.7426791548468458,2.9507563712755984,usable_integrity
3,levent-02676,deep_moonquake_assigned,S15,MH2,1972-01-14T04:20:00,0.026,0.068113,-0.042113,6.625,3975,0,0.0,0,0,0.0,499.0,505.0,0.004276729559748427,0.47601061198153266,0.9012569838527723,1.893354814299261,usable_integrity
3,levent-02702,deep_moonquake_assigned,S15,MH1,1972-01-19T06:46:00,0.186,0.248057,-0.062057,6.625,3975,0,0.0,0,0,0.0,502.0,507.0,0.005534591194968554,0.10984700727621795,0.5494422557947561,5.0018864365885305,usable_integrity
3,levent-02702,deep_moonquake_assigned,S15,MH2,1972-01-19T06:46:00,0.186,0.248057,-0.062057,6.625,3975,0,0.0,0,0,0.0,499.0,505.0,0.0057861635220125785,0.6572854548704772,0.894954410138536,1.361591685175649,usable_integrity
3,levent-02702,deep_moonquake_assigned,S15,MHZ,1972-01-19T06:46:00,0.186,0.248057,-0.062057,6.625,3975,0,0.0,0,0,0.0,486.0,491.0,0.011823899371069183,0.625490743892237,0.687031715873694,1.0983883016373774,usable_integrity
3,levent-02702,deep_moonquake_assigned,S15,SHZ,1972-01-19T06:46:00,0.186,0.248057,-0.062057,53.0,31800,3975,0.125,3975,1,0.018867924528301886,504.0,515.0,0.00039532794249775384,0.6996718168421229,1.0968590294373388,1.567676449207099,usable_integrity
3,levent-02703,natural_impact,S15,MH1,1972-01-20T07:46:00,0.288,0.359943,-0.071943,6.625,3975,0,0.0,0,0,0.0,492.0,517.0,0.0005031446540880503,0.19026059766179765,1.858602301656616,9.768718928132559,usable_integrity
3,levent-02703,natural_impact,S15,MH2,1972-01-20T07:46:00,0.288,0.359943,-0.071943,6.625,3975,0,0.0,0,0,0.0,493.0,548.0,0.0012578616352201257,0.6157548851205721,3.4019509755802733,5.524846099944674,usable_integrity
3,levent-02703,natural_impact,S15,MHZ,1972-01-20T07:46:00,0.288,0.359943,-0.071943,6.625,3975,0,0.0,0,0,0.0,484.0,494.0,0.0012578616352201257,0.5816945762687005,1.0553845166513585,1.8143275865165498,usable_integrity
3,levent-02703,natural_impact,S15,SHZ,1972-01-20T07:46:00,0.288,0.359943,-0.071943,53.0,31800,3975,0.125,3975,1,0.018867924528301886,319.0,686.0,7.187780772686433e-05,0.8943548546272087,32.24662306368963,36.05573659812122,usable_integrity
3,levent-02708,natural_impact,S15,MH1,1972-01-22T09:08:00,0.104,0.171113,-0.067113,6.625,3975,0,0.0,0,0,0.0,502.0,508.0,0.0010062893081761006,0.1504142093990467,0.7037634679833307,4.6788363333164655,usable_integrity
3,levent-02708,natural_impact,S15,MH2,1972-01-22T09:08:00,0.104,0.171113,-0.067113,6.625,3975,0,0.0,0,0,0.0,498.0,506.0,0.0012578616352201257,0.5803946984960288,0.9740339513409068,1.6782268236855225,usable_integrity
3,levent-02708,natural_impact,S15,MHZ,1972-01-22T09:08:00,0.104,0.171113,-0.067113,6.625,3975,0,0.0,0,0,0.0,487.0,491.0,0.0450314465408805,0.7782931204044413,0.7806625149603066,1.0030443472950576,usable_integrity
3,levent-02708,natural_impact,S15,SHZ,1972-01-22T09:08:00,0.104,0.171113,-0.067113,53.0,31800,3975,0.125,3975,1,0.018867924528301886,463.0,556.0,7.187780772686433e-05,0.7302868999384385,7.615846840026769,10.428568334813027,usable_integrity
3,levent-02807,natural_impact,S15,MH1,1972-02-21T20:52:00,0.247,0.340887,-0.093887,6.625,3975,0,0.0,0,0,0.0,504.0,506.0,0.11748427672955974,0.2546698095878965,0.3603806513070284,1.4150898054629715,usable_integrity
3,levent-02807,natural_impact,S15,MH2,1972-02-21T20:52:00,0.247,0.340887,-0.093887,6.625,3975,0,0.0,0,0,0.0,501.0,504.0,0.027672955974842768,0.6820973519836311,0.7350180761906772,1.0775852949042324,usable_integrity
