station,year,doy,block_id,day_in_block,selection_seed,prior_station_day_overlap,att_and_primary_mh_available,selected_primary_channel,selected_bytes,att_sample_rate_hz,waveform_sample_rate_hz,att_trace_start,att_trace_end,waveform_trace_start,waveform_trace_end,att_gap_fraction,att_longest_gap_seconds,waveform_gap_fraction,waveform_longest_gap_seconds,day_integrity_status,candidate_scan_window_count,passing_scan_window_count,scannable_union_seconds
S15,1975,348,S15_B2,2,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1975-12-14T00:00:00.437000Z,1975-12-15T00:00:04.059642Z,1975-12-14T00:00:00.550000Z,1975-12-15T00:00:04.625472Z,0.00016770668101490492,6.037735849056604,0.00017120057020271546,6.037735849056604,usable_integrity,1431,1431,86400
S15,1975,349,S15_B2,3,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1975-12-15T00:00:00.260000Z,1975-12-16T00:00:03.882642Z,1975-12-15T00:00:00.373000Z,1975-12-16T00:00:04.448472Z,0.0012228612157336818,84.52830188679245,0.001236836772484924,84.52830188679245,usable_integrity,1431,1431,86400
S15,1975,350,S15_B2,4,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1975-12-16T00:00:00.026000Z,1975-12-17T00:00:04.252415Z,1975-12-16T00:00:00.139000Z,1975-12-17T00:00:04.818245Z,0.005163932135170641,217.35849056603774,0.005172666797104285,217.35849056603774,usable_integrity,1431,1422,86400
S15,1975,351,S15_B2,5,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1975-12-17T00:00:00.411000Z,1975-12-18T00:00:04.033642Z,1975-12-17T00:00:00.524000Z,1975-12-18T00:00:04.599472Z,0.00010481667563431558,2.4150943396226414,0.00010656362022822084,2.4150943396226414,usable_integrity,1431,1431,86400
S15,1975,352,S15_B2,6,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1975-12-18T00:00:00.228000Z,1975-12-19T00:00:03.850642Z,1975-12-18T00:00:00.341000Z,1975-12-19T00:00:04.416472Z,6.987778375621039e-06,0.6037735849056604,6.987778375621039e-06,0.6037735849056604,usable_integrity,1431,1431,86400
S15,1975,353,S15_B2,7,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1975-12-19T00:00:00.049000Z,1975-12-20T00:00:04.275415Z,1975-12-19T00:00:00.162000Z,1975-12-20T00:00:04.841245Z,0.08361517175839227,1548.6792452830189,0.08366932666238086,1548.6792452830189,usable_integrity,1431,1282,78000
S15,1975,354,S15_B2,8,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1975-12-20T00:00:00.477000Z,1975-12-21T00:00:04.099642Z,1975-12-20T00:00:00.590000Z,1975-12-21T00:00:04.665472Z,6.289000538058936e-05,2.4150943396226414,6.987778375621039e-05,2.4150943396226414,usable_integrity,1431,1431,86400
S15,1975,355,S15_B2,9,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1517593,1.65625,6.625,1975-12-21T00:00:00.286000Z,1975-12-21T23:46:43.908642Z,1975-12-21T00:00:00.399000Z,1975-12-21T23:46:44.474472Z,0.0008745821049216402,51.320754716981135,0.0008763453752944661,51.320754716981135,usable_integrity,1431,1419,85680
S15,1975,356,S15_B2,10,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1525785,1.65625,6.625,1975-12-22T00:05:27.316232Z,1975-12-23T00:00:04.297364Z,1975-12-22T00:05:27.429232Z,1975-12-23T00:00:04.863194Z,0.023518931582565267,1270.3396226415093,0.023538220894182345,1270.3396226415093,usable_integrity,1431,1377,85080
S15,1975,357,S15_B2,11,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1975-12-23T00:00:00.521000Z,1975-12-24T00:00:04.143642Z,1975-12-23T00:00:00.634000Z,1975-12-24T00:00:04.709472Z,0.0005799856051765462,3.018867924528302,0.0006026958848973146,3.018867924528302,usable_integrity,1431,1431,86400
S15,1975,358,S15_B2,12,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1975-12-24T00:00:00.561000Z,1975-12-25T00:00:03.579868Z,1975-12-24T00:00:00.674000Z,1975-12-25T00:00:04.145698Z,0.0046399172641258925,227.62264150943398,0.004659133788939667,227.62264150943398,usable_integrity,1431,1413,86400
S15,1975,359,S15_B2,13,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1975-12-25T00:00:00.465000Z,1975-12-26T00:00:01.672547Z,1975-12-25T00:00:00.578000Z,1975-12-26T00:00:02.238377Z,0.0013626548709670656,80.30188679245283,0.0013731368315129662,80.30188679245283,usable_integrity,1431,1431,86400
S15,1975,360,S15_B2,14,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1975-12-26T00:00:00.454000Z,1975-12-26T23:59:59.850226Z,1975-12-26T00:00:00.567000Z,1975-12-27T00:00:00.416057Z,0.013249475890985326,786.7169811320755,0.013408455625436758,786.7169811320755,usable_integrity,1431,1400,85620
S16,1976,040,S16_B1,1,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-02-09T00:00:00.079000Z,1976-02-10T00:00:03.701642Z,1976-02-09T00:00:00.192000Z,1976-02-10T00:00:04.267472Z,0.13220177908837444,10624.603773584906,0.13221051381134397,10624.603773584906,questionable_integrity,1431,1224,75060
S16,1976,041,S16_B1,2,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-02-10T00:00:00.044000Z,1976-02-11T00:00:03.666642Z,1976-02-10T00:00:00.157000Z,1976-02-11T00:00:04.232472Z,0.08668339074957898,5982.792452830188,0.08673055825361443,5982.792452830188,usable_integrity,1431,1281,79200
S16,1976,042,S16_B1,3,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-02-11T00:00:00.133000Z,1976-02-12T00:00:03.755642Z,1976-02-11T00:00:00.246000Z,1976-02-12T00:00:04.321472Z,0.05557380142131412,2855.245283018868,0.05559301781184708,2855.245283018868,usable_integrity,1431,1342,82140
S16,1976,043,S16_B1,4,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-02-12T00:00:00.393000Z,1976-02-13T00:00:03.411868Z,1976-02-12T00:00:00.506000Z,1976-02-13T00:00:03.977698Z,0.08699844870236048,4315.169811320755,0.08705609827680182,4315.169811320755,usable_integrity,1431,1283,79620
S16,1976,044,S16_B1,5,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-02-13T00:00:00.186000Z,1976-02-14T00:00:03.204868Z,1976-02-13T00:00:00.299000Z,1976-02-14T00:00:03.770698Z,0.09138680418710605,7472.301886792453,0.09144270680474613,7472.301886792453,usable_integrity,1431,1282,79080
S16,1976,045,S16_B1,6,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-02-14T00:00:00.086000Z,1976-02-15T00:00:03.104868Z,1976-02-14T00:00:00.199000Z,1976-02-15T00:00:03.670698Z,0.00014674437130518636,6.6415094339622645,0.00015373219851019525,6.6415094339622645,usable_integrity,1431,1431,86400
S16,1976,046,S16_B1,7,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-02-15T00:00:00.018000Z,1976-02-16T00:00:03.640642Z,1976-02-15T00:00:00.131000Z,1976-02-16T00:00:04.206472Z,0.002375844647711153,152.1509433962264,0.002386326315274585,152.1509433962264,usable_integrity,1431,1422,86400
S16,1976,047,S16_B1,8,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-02-16T00:00:00.501000Z,1976-02-17T00:00:03.519868Z,1976-02-16T00:00:00.614000Z,1976-02-17T00:00:04.085698Z,0.004814612944251114,278.9433962264151,0.00484256425307115,278.9433962264151,usable_integrity,1431,1418,86160
S16,1976,048,S16_B1,9,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-02-17T00:00:00.329000Z,1976-02-18T00:00:03.347868Z,1976-02-17T00:00:00.442000Z,1976-02-18T00:00:03.913698Z,0.04024988470085112,3404.0754716981132,0.04025512557125487,3404.0754716981132,usable_integrity,1431,1368,83160
S16,1976,049,S16_B1,10,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-02-18T00:00:00.063000Z,1976-02-19T00:00:03.685642Z,1976-02-18T00:00:00.176000Z,1976-02-19T00:00:04.251472Z,0.005191919333086431,146.71698113207546,0.005202401000649864,146.71698113207546,usable_integrity,1431,1416,86040
S16,1976,050,S16_B1,11,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-02-19T00:00:00.249000Z,1976-02-20T00:00:03.871642Z,1976-02-19T00:00:00.362000Z,1976-02-20T00:00:04.437472Z,0.09028908439139945,7669.735849056604,0.09029432522518116,7669.735849056604,usable_integrity,1431,1297,78900
S16,1976,051,S16_B1,12,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1533977,1.65625,6.625,1976-02-20T00:00:00.392000Z,1976-02-20T23:59:30.203321Z,1976-02-20T00:00:00.505000Z,1976-02-20T23:59:30.769151Z,0.026682791451999636,2122.867924528302,0.026803377816303275,2122.867924528302,usable_integrity,1431,1381,84420
S16,1976,052,S16_B1,13,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1509401,1.65625,6.625,1976-02-21T00:00:00.202000Z,1976-02-21T23:37:02.994453Z,1976-02-21T00:00:00.315000Z,1976-02-21T23:37:03.560283Z,0.0883965345831558,3347.9245283018868,0.08847642380343701,3347.9245283018868,usable_integrity,1431,1268,78240
S16,1976,053,S16_B1,14,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1509401,1.65625,6.625,1976-02-22T00:21:07.142031Z,1976-02-23T00:00:02.236371Z,1976-02-22T00:21:07.255031Z,1976-02-23T00:00:02.802201Z,0.1868927563366098,5298.7169811320755,0.1869353077174021,5298.7169811320755,questionable_integrity,1431,1065,71880
S16,1976,303,S16_B2,1,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-10-29T00:00:00.360000Z,1976-10-30T00:00:02.775094Z,1976-10-29T00:00:00.473000Z,1976-10-30T00:00:03.340925Z,0.10270780196359316,8141.88679245283,0.1027235246846721,8141.88679245283,questionable_integrity,1431,1270,77820
S16,1976,304,S16_B2,2,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-10-30T00:00:00.010000Z,1976-10-31T00:00:04.236415Z,1976-10-30T00:00:00.123000Z,1976-10-31T00:00:04.802245Z,0.020040808340553988,1563.7735849056603,0.020046049137714173,1563.7735849056603,usable_integrity,1431,1390,84960
S16,1976,305,S16_B2,3,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1533977,1.65625,6.625,1976-10-31T00:00:00.450000Z,1976-11-01T00:00:04.676415Z,1976-10-31T00:00:00.563000Z,1976-11-01T00:00:05.242245Z,0.0668516085753417,2634.867924528302,0.06629783100874864,2634.867924528302,usable_integrity,1431,1312,81120
S16,1976,306,S16_B2,4,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1533977,1.65625,6.625,1976-11-01T00:00:00.494000Z,1976-11-02T00:00:04.720415Z,1976-11-01T00:00:00.607000Z,1976-11-02T00:00:05.286245Z,0.15533024009838722,10712.754716981131,0.1560849148894541,10712.754716981131,questionable_integrity,1431,1198,73500
S16,1976,307,S16_B2,5,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1533977,1.65625,6.625,1976-11-02T00:00:00.487000Z,1976-11-03T00:00:04.109642Z,1976-11-02T00:00:00.600000Z,1976-11-03T00:00:04.675472Z,0.09179145674215797,5875.320754716981,0.09181416702187874,5875.320754716981,usable_integrity,1431,1280,79440
S16,1976,308,S16_B2,6,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-11-03T00:00:00.053000Z,1976-11-04T00:00:04.279415Z,1976-11-03T00:00:00.166000Z,1976-11-04T00:00:04.845245Z,0.03851636526259888,1257.6603773584907,0.03858798949045476,1257.6603773584907,usable_integrity,1431,1346,83940
S16,1976,309,S16_B2,7,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-11-04T00:00:00.370000Z,1976-11-05T00:00:03.992642Z,1976-11-04T00:00:00.483000Z,1976-11-05T00:00:04.558472Z,0.06693592906007394,3356.9811320754716,0.0668922554452263,3356.9811320754716,usable_integrity,1431,1322,80940
S16,1976,310,S16_B2,8,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-11-05T00:00:00.202000Z,1976-11-06T00:00:03.824642Z,1976-11-05T00:00:00.315000Z,1976-11-06T00:00:04.390472Z,0.06389624546667878,2916.2264150943397,0.0639032332450544,2916.2264150943397,usable_integrity,1431,1327,81240
S16,1976,311,S16_B2,9,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-11-06T00:00:00.106000Z,1976-11-07T00:00:03.124868Z,1976-11-06T00:00:00.219000Z,1976-11-07T00:00:03.690698Z,0.0015862367755370146,7.849056603773585,0.0016351515659720765,8.0,usable_integrity,1431,1431,86400
S16,1976,312,S16_B2,10,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-11-07T00:00:00.586000Z,1976-11-08T00:00:03.001094Z,1976-11-07T00:00:00.699000Z,1976-11-08T00:00:03.566925Z,0.02194891862618357,1810.1132075471698,0.02202753223157821,1810.1132075471698,usable_integrity,1431,1394,84720
S16,1976,313,S16_B2,11,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-11-08T00:00:00.414000Z,1976-11-09T00:00:03.432868Z,1976-11-08T00:00:00.527000Z,1976-11-09T00:00:03.998698Z,0.06239430911352424,2709.132075471698,0.06234539432308918,2709.132075471698,usable_integrity,1431,1329,81360
S16,1976,314,S16_B2,12,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-11-09T00:00:00.169000Z,1976-11-10T00:00:03.791642Z,1976-11-09T00:00:00.282000Z,1976-11-10T00:00:04.357472Z,0.05792868273389841,4996.830188679245,0.05793217662308622,4996.830188679245,usable_integrity,1431,1342,81600
S16,1976,315,S16_B2,13,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-11-10T00:00:00.398000Z,1976-11-11T00:00:03.416868Z,1976-11-10T00:00:00.511000Z,1976-11-11T00:00:03.982698Z,0.002382849076908026,171.47169811320754,0.0023950777745167916,171.47169811320754,usable_integrity,1431,1422,86400
S16,1976,316,S16_B2,14,lunaseis-contiguous-evaluation-v0.1,0,1,MHZ,1529881,1.65625,6.625,1976-11-11T00:00:00.492000Z,1976-11-12T00:00:03.510868Z,1976-11-11T00:00:00.605000Z,1976-11-12T00:00:04.076698Z,0.10239263203499503,5511.245283018868,0.1024782329182564,5511.245283018868,questionable_integrity,1431,1258,78180
